#yyyymm,locid,faacarrier,nominal_taxi_out,nominal_taxi_in
201301,BOI,SIS,8.8,3.2
201301,BOI,SKW,9.8,3.5
201301,BOI,SWA,7.2,2.7
201301,BOI,UAL,9.5,3.0
201301,BOI,UPS,8.8,3.2
201301,BOI,USA,13.1,4.1
201301,BOI,WAE,8.8,3.2
201301,BOS,AAL,13.1,5.0
201301,BOS,ABX,13.4,5.3
201301,BOS,ACA,13.4,5.8
201301,BOS,AFR,13.4,5.3
201301,BOS,ALL_FLTS,13.41691060944348,4.9480932738445995
201301,BOS,ASA,17.7,4.9
201301,BOS,ASH,12.3,4.6
201301,BOS,ASQ,13.4,5.3
201301,BOS,AWI,13.4,5.3
201301,BOS,BAW,13.4,5.3
201301,BOS,BJS,13.4,5.3
201301,BOS,BSK,13.4,5.3
201301,BOS,CCI,13.4,5.3
201301,BOS,CHQ,13.4,5.3
201301,BOS,CMF,13.4,5.3
201301,BOS,CNS,13.4,5.3
201301,BOS,CYO,13.4,5.3
201301,BOS,DAL,16.4,7.0
201301,BOS,DCM,13.4,5.3
201301,BOS,DDA,13.4,5.3
201301,BOS,DLH,13.4,5.3
201301,BOS,EDC,13.4,5.3
201301,BOS,EIN,13.4,5.3
201301,BOS,EJA,13.4,5.3
201301,BOS,EJM,13.4,5.3
201301,BOS,ELJ,13.4,5.3
201301,BOS,FDX,13.4,5.3
201301,BOS,FIV,13.4,5.3
201301,BOS,FJS,13.4,5.3
201301,BOS,FLG,16.2,9.4
201301,BOS,FWK,13.4,5.3
201301,BOS,GPD,13.4,5.3
201301,BOS,GTH,13.4,5.3
201301,BOS,HPK,13.4,5.3
201301,BOS,IBE,13.4,5.3
201301,BOS,ICE,13.4,5.3
201301,BOS,IFL,13.4,5.3
201301,BOS,JAS,13.4,5.3
201301,BOS,JBU,13.3,3.6
201301,BOS,JCT,13.4,5.3
201301,BOS,JZA,13.4,5.3
201301,BOS,KAP,13.4,5.3
201301,BOS,KFS,13.4,5.3
201301,BOS,KNT,13.4,5.3
201301,BOS,LBQ,13.4,5.3
201301,BOS,LMO,13.4,5.3
201301,BOS,LOF,13.4,5.3
201301,BOS,LXJ,13.4,5.3
201301,BOS,MLN,13.4,5.3
201301,BOS,MMN,13.4,5.3
201301,BOS,NGF,13.4,5.3
201301,BOS,NKS,13.4,5.3
201301,BOS,OPT,13.4,5.3
201301,BOS,PAT,13.4,5.3
201301,BOS,PDT,13.4,5.3
201301,BOS,PEG,13.4,5.3
201301,BOS,PEN,13.4,5.3
201301,BOS,PHJ,13.4,5.3
201301,BOS,PJC,13.4,5.3
201301,BOS,PWA,13.4,5.3
201301,BOS,PXG,13.4,5.3
201301,BOS,RAX,13.4,5.3
201301,BOS,RJC,13.4,5.3
201301,BOS,RLI,13.4,5.3
201301,BOS,RPA,13.4,5.3
201301,BOS,RSP,13.4,5.3
201301,BOS,RVJ,13.4,5.3
201301,BOS,RZO,13.4,5.3
201301,BOS,SCX,13.4,5.3
201301,BOS,SRY,13.4,5.3
201301,BOS,SWA,12.1,5.1
201301,BOS,SWQ,13.4,5.3
201301,BOS,SWR,13.4,5.3
201301,BOS,TCF,13.4,5.3
201301,BOS,TCY,13.4,5.3
201301,BOS,TFF,13.4,5.3
201301,BOS,TRS,11.5,5.7
201301,BOS,UAL,11.8,4.4
201301,BOS,UJC,13.4,5.3
201301,BOS,UPS,13.4,5.3
201301,BOS,USA,13.3,4.8
201301,BOS,USC,13.4,5.3
201301,BOS,VIR,13.4,5.3
201301,BOS,VNR,13.4,5.3
201301,BOS,VRD,13.4,5.3
201301,BOS,WIG,13.4,5.3
201301,BOS,WWI,13.4,5.3
201301,BOS,XSR,13.4,5.3
201301,BPK,ALL_FLTS,11.3,5.2
201301,BPT,ALL_FLTS,11.3,5.2
201301,BPT,EJA,11.3,5.2
201301,BPT,SBE,11.3,5.2
201301,BPT,VNR,11.3,5.2
201301,BQK,ALL_FLTS,8.4,2.9
201301,BQK,ASQ,8.4,2.9
201301,BQK,EJA,8.4,2.9
201301,BQN,AJI,10.0,3.8
201301,BQN,ALL_FLTS,10.0,3.844396551724138
201301,BQN,AMF,10.0,3.8
201301,BQN,FDX,10.0,3.8
201301,BQN,JBU,10.0,3.9
201301,BQN,MTN,10.0,3.8
201301,BQN,NKS,10.0,3.8
201301,BQN,SKZ,10.0,3.8
201301,BQN,UAL,10.0,3.8
201301,BRD,ALL_FLTS,11.3,5.2
201301,BRD,BMJ,11.3,5.2
201301,BRD,SCX,11.3,5.2
201301,BRD,SKW,11.3,5.2
201301,BRL,ALL_FLTS,11.3,5.2
201301,BRL,WBR,11.3,5.2
201301,BRO,ALL_FLTS,8.787559808612441,3.66078431372549
201301,BRO,ASQ,8.7,3.9
201301,BRO,DCM,8.7,3.9
201301,BRO,EGF,9.0,3.1
201301,BRO,UJC,8.7,3.9
201301,BRW,ALL_FLTS,4.13,3.786075949367089
201301,BRW,ASA,4.1,3.8
201301,BRW,NAC,4.3,3.7
201301,BRY,ALL_FLTS,11.3,5.2
201301,BTL,ALL_FLTS,11.3,5.2
201301,BTL,EJA,11.3,5.2
201301,BTL,FLC,11.3,5.2
201301,BTM,ALL_FLTS,11.3,3.996551724137931
201301,BTM,SKW,11.3,4.0
201301,BTP,ALL_FLTS,11.3,5.2
201301,BTP,CNS,11.3,5.2
201301,BTP,RQT,11.3,5.2
201301,BTR,ALL_FLTS,9.0,3.409768637532134
201301,BTR,ASQ,9.0,3.5
201301,BTR,BJS,9.0,3.5
201301,BTR,CXP,9.0,3.5
201301,BTR,DAL,9.0,3.5
201301,BTR,DCM,9.0,3.5
201301,BTR,EGF,9.0,3.2
201301,BTR,EJA,9.0,3.5
201301,BTR,FWR,9.0,3.5
201301,BTR,GCT,9.0,3.5
201301,BTR,JIA,9.0,3.5
201301,BTR,OPT,9.0,3.5
201301,BTR,RBY,9.0,3.5
201301,BTR,RSP,9.0,3.5
201301,BTR,UAL,9.0,3.5
201301,BTV,ALL_FLTS,13.77521645021645,3.9595032397408207
201301,BTV,ASQ,13.4,4.0
201301,BTV,AWI,13.4,4.0
201301,BTV,CHQ,13.4,4.0
201301,BTV,CNS,13.4,4.0
201301,BTV,DCM,13.4,4.0
201301,BTV,EJA,13.4,4.0
201301,BTV,EJM,13.4,4.0
201301,BTV,ELJ,13.4,4.0
201301,BTV,FDX,13.4,4.0
201301,BTV,FLG,17.0,4.0
201301,BTV,GJS,13.4,4.0
201301,BTV,JBU,14.1,3.7
201301,BTV,LRT,13.4,4.0
201301,BTV,LXJ,13.4,4.0
201301,BTV,NGF,13.4,4.0
201301,BTV,PAT,13.4,4.0
201301,BTV,PXG,13.4,4.0
201301,BTV,RAX,13.4,4.0
201301,BTV,RPA,13.4,4.0
201301,BTV,TFF,13.4,4.0
201301,BTV,VNR,13.4,4.0
201301,BTV,WIG,13.4,4.0
201301,BUF,ACA,10.4,3.6
201301,BUF,ALL_FLTS,11.45239251040222,3.70954211814051
201301,BUF,AMF,10.4,3.6
201301,BUF,ASH,12.4,3.0
201301,BUF,ASQ,10.4,3.6
201301,BUF,AWI,10.4,3.6
201301,BUF,BSK,10.4,3.6
201301,BUF,BYA,10.4,3.6
201301,BUF,CHQ,10.4,3.6
201301,BUF,CNS,10.4,3.6
201301,BUF,CPZ,10.4,3.6
201301,BUF,CSJ,10.4,3.6
201301,BUF,CSQ,10.4,3.6
201301,BUF,DAL,13.3,5.3
201301,BUF,DCM,10.4,3.6
201301,BUF,EDG,10.4,3.6
201301,BUF,EGF,13.0,3.7
201301,BUF,EJA,10.4,3.6
201301,BUF,ELJ,10.4,3.6
201301,BUF,FDX,10.4,3.6
201301,BUF,FIV,10.4,3.6
201301,BUF,FLC,10.4,3.6
201301,BUF,FLG,14.7,5.5
201301,BUF,FLX,10.4,3.6
201301,BUF,GJS,10.4,3.6
201301,BUF,GRY,10.4,3.6
201301,BUF,IFL,10.4,3.6
201301,BUF,JBU,13.5,3.0
201301,BUF,JUS,10.4,3.6
201301,BUF,LJY,10.4,3.6
201301,BUF,LXJ,10.4,3.6
201301,BUF,MLN,10.4,3.6
201301,BUF,MTN,10.4,3.6
201301,BUF,OPT,10.4,3.6
201301,BUF,PAT,10.4,3.6
201301,BUF,PDT,10.4,3.6
201301,BUF,PJC,10.4,3.6
201301,BUF,PKW,10.4,3.6
201301,BUF,PXG,10.4,3.6
201301,BUF,RGY,10.4,3.6
201301,BUF,RJC,10.4,3.6
201301,BUF,RPA,10.4,3.6
201301,BUF,RPN,10.4,3.6
201301,BUF,RVJ,10.4,3.6
201301,BUF,SRY,10.4,3.6
201301,BUF,SWA,9.0,3.1
201301,BUF,TCF,10.4,3.6
201301,BUF,TRS,11.1,5.1
201301,BUF,TTX,10.4,3.6
201301,BUF,UAL,13.5,3.2
201301,BUF,UCA,10.4,3.6
201301,BUF,UPS,10.4,3.6
201301,BUF,USA,13.9,3.0
201301,BUF,USC,10.4,3.6
201301,BUF,WIG,10.4,3.6
201301,BUF,WWI,10.4,3.6
201301,BUF,XSR,10.4,3.6
201301,BUR,ALL_FLTS,9.074961479198768,2.5171736619175973
201301,BUR,AMF,9.2,2.5
201301,BUR,ASA,11.9,3.0
201301,BUR,ASH,10.8,2.9
201301,BUR,BJS,9.2,2.5
201301,BUR,CMD,9.2,2.5
201301,BUR,DCM,9.2,2.5
201301,BUR,DLX,9.2,2.5
201301,BUR,DOW,9.2,2.5
201301,BUR,ECJ,9.2,2.5
201301,BUR,EJA,9.2,2.5
201301,BUR,EJM,9.2,2.5
201301,BUR,ELJ,9.2,2.5
201301,BUR,FDX,9.2,2.5
201301,BUR,FIV,9.2,2.5
201301,BUR,FTH,9.2,2.5
201301,BUR,GTH,9.2,2.5
201301,BUR,HPJ,9.2,2.5
201301,BUR,JAS,9.2,2.5
201301,BUR,JBU,13.3,2.2
201301,BUR,JLG,9.2,2.5
201301,BUR,LXJ,9.2,2.5
201301,BUR,LYM,9.2,2.5
201301,BUR,OPT,9.2,2.5
201301,BUR,PWA,9.2,2.5
201301,BUR,PXG,9.2,2.5
201301,BUR,REH,9.2,2.5
201301,BUR,RGY,9.2,2.5
201301,BUR,RPA,9.2,2.5
201301,BUR,RSP,9.2,2.5
201301,BUR,SBE,9.2,2.5
201301,BUR,SKW,11.9,3.4
201301,BUR,SRY,9.2,2.5
201301,BUR,SWA,7.7,2.2
201301,BUR,SWQ,9.2,2.5
201301,BUR,TFF,9.2,2.5
201301,BUR,UPS,9.2,2.5
201301,BUR,USC,9.2,2.5
201301,BUR,VHT,9.2,2.5
201301,BUR,VNR,9.2,2.5
201301,BUR,WWI,9.2,2.5
201301,BVO,ALL_FLTS,11.3,5.2
201301,BVO,CON,11.3,5.2
201301,BVO,JTL,11.3,5.2
201301,BVU,ALL_FLTS,11.3,5.2
201301,BVU,JLG,11.3,5.2
201301,BVY,ALL_FLTS,11.3,5.2
201301,BVY,CNS,11.3,5.2
201301,BVY,EJA,11.3,5.2
201301,BVY,FIV,11.3,5.2
201301,BVY,TWY,11.3,5.2
201301,BVY,VNR,11.3,5.2
201301,BWD,ALL_FLTS,11.3,5.2
201301,BWD,AMF,11.3,5.2
201301,BWD,BVN,11.3,5.2
201301,BWD,NGF,11.3,5.2
201301,BWG,ALL_FLTS,11.3,5.2
201301,BWG,EJA,11.3,5.2
201301,BWG,FLC,11.3,5.2
201301,BWI,AAL,11.7,4.7
201301,BWI,ABX,9.5,4.4
201301,BWI,ALL_FLTS,9.491678575354513,4.390079804921304
201301,BWI,ASH,9.5,4.4
201301,BWI,ASQ,9.5,4.4
201301,BWI,ASZ,9.5,4.4
201301,BWI,ATN,9.5,4.4
201301,BWI,AWI,9.5,4.4
201301,BWI,BJS,9.5,4.4
201301,BWI,CHQ,9.5,4.4
201301,BWI,CMF,9.5,4.4
201301,BWI,CNS,9.5,4.4
201301,BWI,CPZ,9.5,4.4
201301,BWI,CTL,9.5,4.4
201301,BWI,DAL,13.3,5.6
201301,BWI,DCM,9.5,4.4
201301,BWI,DMC,9.5,4.4
201301,BWI,EDG,9.5,4.4
201301,BWI,EGF,11.1,5.5
201301,BWI,EJA,9.5,4.4
201301,BWI,EJM,9.5,4.4
201301,BWI,ELJ,9.5,4.4
201301,BWI,FDX,10.8,8.5
201301,BWI,FIV,9.5,4.4
201301,BWI,FLC,9.5,4.4
201301,BWI,FLG,9.5,4.4
201301,BWI,FLX,9.5,4.4
201301,BWI,FSR,9.5,4.4
201301,BWI,GJS,9.5,4.4
201301,BWI,GTH,9.5,4.4
201301,BWI,GTI,9.5,4.4
201301,BWI,JAS,9.5,4.4
201301,BWI,JBU,10.7,3.4
201301,BWI,JIA,9.5,4.4
201301,BWI,JZA,9.5,4.4
201301,BWI,KFS,9.5,4.4
201301,BWI,LBQ,9.5,4.4
201301,BWI,LMO,9.5,4.4
201301,BWI,LXJ,9.5,4.4
201301,BWI,MJI,9.5,4.4
201301,BWI,MLN,9.5,4.4
201301,BWI,MMN,9.5,4.4
201301,BWI,MTN,9.5,4.4
201301,BWI,NGF,9.5,4.4
201301,BWI,NKS,9.5,4.4
201301,BWI,NSH,9.5,4.4
201301,BWI,OLV,9.5,4.4
201301,BWI,OPT,9.5,4.4
201301,BWI,PAT,9.5,4.4
201301,BWI,PDT,9.5,4.4
201301,BWI,PEG,9.5,4.4
201301,BWI,PJC,9.5,4.4
201301,BWI,RAX,9.5,4.4
201301,BWI,RJC,9.5,4.4
201301,BWI,RPA,9.5,4.4
201301,BWI,RSP,9.5,4.4
201301,BWI,RVJ,9.5,4.4
201301,BWI,SGB,9.5,4.4
201301,BWI,SHZ,9.5,4.4
201301,BWI,SJJ,9.5,4.4
201301,BWI,SPA,9.5,4.4
201301,BWI,SWA,8.5,3.5
201301,BWI,TRS,10.0,6.9
201301,BWI,UAL,10.0,4.1
201301,BWI,UCA,9.5,4.4
201301,BWI,UJC,9.5,4.4
201301,BWI,UJT,9.5,4.4
201301,BWI,ULA,9.5,4.4
201301,BWI,UPS,9.5,4.4
201301,BWI,USA,11.3,4.7
201301,BWI,USC,9.5,4.4
201301,BWI,VDA,9.5,4.4
201301,BWI,VNR,9.5,4.4
201301,BWI,VRT,9.5,4.4
201301,BWI,WAL,9.5,4.4
201301,BWI,WML,9.5,4.4
201301,BWI,WOA,9.5,4.4
201301,BWI,WWI,9.5,4.4
201301,BWI,XSR,9.5,4.4
201301,BXM,ALL_FLTS,11.3,5.2
201301,BXM,ELJ,11.3,5.2
201301,BZN,AAY,11.2,4.2
201301,BZN,ALL_FLTS,11.599633027522936,4.163553113553114
201301,BZN,BJS,11.2,4.2
201301,BZN,CPT,11.2,4.2
201301,BZN,CPZ,11.2,4.2
201301,BZN,DAL,11.2,4.2
201301,BZN,DCM,11.2,4.2
201301,BZN,EJA,11.2,4.2
201301,BZN,EJM,11.2,4.2
201301,BZN,ELJ,11.2,4.2
201301,BZN,FFT,11.2,4.2
201301,BZN,FIV,11.2,4.2
201301,BZN,GJS,11.2,4.2
201301,BZN,JPT,11.2,4.2
201301,BZN,JTL,11.2,4.2
201301,BZN,LXJ,11.2,4.2
201301,BZN,OPT,11.2,4.2
201301,BZN,QXE,11.2,4.2
201301,BZN,RPA,11.2,4.2
201301,BZN,RSP,11.2,4.2
201301,BZN,SKW,12.3,4.1
201301,BZN,TWY,11.2,4.2
201301,BZN,UAL,11.2,4.2
201301,BZN,VNR,11.2,4.2
201301,BZN,WDY,11.2,4.2
201301,C29,ALL_FLTS,11.3,5.2
201301,C83,ALL_FLTS,11.3,5.2
201301,C83,RSP,11.3,5.2
201301,CAE,ALL_FLTS,11.17215411558669,3.516010498687664
201301,CAE,ASQ,11.2,3.5
201301,CAE,AWI,11.2,3.5
201301,CAE,CHQ,11.2,3.5
201301,CAE,DAL,11.2,3.5
201301,CAE,DCM,11.2,3.5
201301,CAE,EGF,10.8,3.7
201301,CAE,FDX,11.2,3.5
201301,CAE,FIV,11.2,3.5
201301,CAE,FLG,12.2,3.8
201301,CAE,FLX,11.2,3.5
201301,CAE,JIA,11.2,3.5
201301,CAE,LJY,11.2,3.5
201301,CAE,LXJ,11.2,3.5
201301,CAE,MRA,11.2,3.5
201301,CAE,PAT,11.2,3.5
201301,CAE,PDT,11.2,3.5
201301,CAE,SNC,11.2,3.5
201301,CAE,SWA,11.2,3.5
201301,CAE,TRS,11.2,3.5
201301,CAE,UPS,11.2,3.5
201301,CAK,ALL_FLTS,10.9296261682243,4.188201160541586
201301,CAK,ASQ,10.7,3.9
201301,CAK,CSJ,10.7,3.9
201301,CAK,DAL,10.7,3.9
201301,CAK,DCM,10.7,3.9
201301,CAK,EJA,10.7,3.9
201301,CAK,FFT,10.7,3.9
201301,CAK,FIV,10.7,3.9
201301,CAK,FLG,14.9,6.1
201301,CAK,JIA,10.7,3.9
201301,CAK,LAK,10.7,3.9
201301,CAK,SBE,10.7,3.9
201301,CAK,SWA,10.7,3.9
201301,CAK,TRS,10.4,4.2
201301,CAK,UJC,10.7,3.9
201301,CAK,VNR,10.7,3.9
201301,CCR,ALL_FLTS,11.3,5.2
201301,CCR,BJS,11.3,5.2
201301,CCR,EJA,11.3,5.2
201301,CCR,FIV,11.3,5.2
201301,CCR,RSP,11.3,5.2
201301,CCR,VNR,11.3,5.2
201301,CDB,AER,11.3,5.2
201301,CDB,ALL_FLTS,11.3,5.2
201301,CDB,ERR,11.3,5.2
201301,CDB,NAC,11.3,5.2
201301,CDB,PEN,11.3,5.2
201301,CDC,ALL_FLTS,10.873493975903614,3.0
201301,CDC,AMF,8.6,3.0
201301,CDC,PAT,8.6,3.0
201301,CDC,PCM,8.6,3.0
201301,CDC,SKW,12.3,3.0
201301,CDC,SRY,8.6,3.0
201301,CDR,ALL_FLTS,11.3,5.2
201301,CDR,GLA,11.3,5.2
201301,CDV,AER,6.7,3.2
201301,CDV,ALL_FLTS,6.628395061728395,3.1389473684210527
201301,CDV,ASA,6.6,3.1
201301,CDV,ERR,6.7,3.2
201301,CDW,ALL_FLTS,11.3,5.2
201301,CDW,CNS,11.3,5.2
201301,CEC,ALL_FLTS,9.9,3.1
201301,CEC,CMD,9.9,3.1
201301,CEC,NGF,9.9,3.1
201301,CEC,SKW,9.9,3.1
201301,CEF,ALL_FLTS,11.3,5.2
201301,CEF,DCM,11.3,5.2
201301,CEF,RCH,11.3,5.2
201301,CEU,ALL_FLTS,11.3,5.2
201301,CEU,LXJ,11.3,5.2
201301,CEU,VNR,11.3,5.2
201301,CEZ,ALL_FLTS,11.3,5.2
201301,CEZ,GLA,11.3,5.2
201301,CGC,ALL_FLTS,11.3,5.2
201301,CGC,EJA,11.3,5.2
201301,CGF,ALL_FLTS,11.3,5.2
201301,CGF,AMF,11.3,5.2
201301,CGF,DCM,11.3,5.2
201301,CGF,EJA,11.3,5.2
201301,CGF,LAK,11.3,5.2
201301,CGF,LXJ,11.3,5.2
201301,CGF,OPT,11.3,5.2
201301,CGF,SRY,11.3,5.2
201301,CGI,ALL_FLTS,11.3,5.2
201301,CGI,EJA,11.3,5.2
201301,CGI,KAP,11.3,5.2
201301,CGZ,ALL_FLTS,11.3,5.2
201301,CGZ,EJA,11.3,5.2
201301,CHA,ALL_FLTS,9.571811023622047,3.20298273155416
201301,CHA,ASQ,9.9,3.1
201301,CHA,AWI,9.9,3.1
201301,CHA,CNS,9.9,3.1
201301,CHA,DAL,9.9,3.1
201301,CHA,DOW,9.9,3.1
201301,CHA,EGF,7.6,3.5
201301,CHA,EJA,9.9,3.1
201301,CHA,FDX,9.9,3.1
201301,CHA,FIV,9.9,3.1
201301,CHA,FLG,9.7,4.1
201301,CHA,JIA,9.9,3.1
201301,CHA,LXJ,9.9,3.1
201301,CHA,NUS,9.9,3.1
201301,CHA,OPT,9.9,3.1
201301,CHA,PDT,9.9,3.1
201301,CHA,PWA,9.9,3.1
201301,CHA,VNR,9.9,3.1
201301,CHD,ALL_FLTS,11.3,5.2
201301,CHD,EJA,11.3,5.2
201301,CHO,ALL_FLTS,9.8,3.1
201301,CHO,ASQ,9.8,3.1
201301,CHO,AWI,9.8,3.1
201301,CHO,BJS,9.8,3.1
201301,CHO,CHQ,9.8,3.1
201301,CHO,CNS,9.8,3.1
201301,CHO,EGF,9.8,3.1
201301,CHO,EJA,9.8,3.1
201301,CHO,ELJ,9.8,3.1
201301,CHO,FIV,9.8,3.1
201301,CHO,FLG,9.8,3.1
201301,CHO,GPD,9.8,3.1
201301,CHO,LXJ,9.8,3.1
201301,CHO,NSH,9.8,3.1
201301,CHO,OPT,9.8,3.1
201301,CHO,PDT,9.8,3.1
201301,CHO,RSP,9.8,3.1
201301,CHO,TFF,9.8,3.1
201301,CHO,UCA,9.8,3.1
201301,CHO,VNR,9.8,3.1
201301,CHO,WML,9.8,3.1
201301,CHS,ALL_FLTS,11.795075987841946,5.151728247914184
201301,CHS,AMF,11.9,5.1
201301,CHS,ASH,11.0,4.1
201301,CHS,ASQ,11.9,5.1
201301,CHS,AWI,11.9,5.1
201301,CHS,BJS,11.9,5.1
201301,CHS,CHQ,11.9,5.1
201301,CHS,CNS,11.9,5.1
201301,CHS,CPZ,11.9,5.1
201301,CHS,DAL,13.6,5.8
201301,CHS,DCM,11.9,5.1
201301,CHS,EGF,8.9,5.0
201301,CHS,EJA,11.9,5.1
201301,CHS,EJM,11.9,5.1
201301,CHS,ELJ,11.9,5.1
201301,CHS,FDX,11.9,5.1
201301,CHS,FLG,12.1,8.0
201301,CHS,FLX,11.9,5.1
201301,CHS,GJS,11.9,5.1
201301,CHS,GTI,11.9,5.1
201301,CHS,HPJ,11.9,5.1
201301,CHS,JIA,11.9,5.1
201301,CHS,LXJ,11.9,5.1
201301,CHS,OPT,11.9,5.1
201301,CHS,PJC,11.9,5.1
201301,CHS,RCH,11.9,5.1
201301,CHS,RPA,11.9,5.1
201301,CHS,SFH,11.9,5.1
201301,CHS,SWA,11.9,5.1
201301,CHS,TCF,11.9,5.1
201301,CHS,UAL,11.9,5.1
201301,CHS,USA,11.9,5.1
201301,CHS,USC,11.9,5.1
201301,CHS,VNR,11.9,5.1
201301,CIC,ALL_FLTS,8.078632478632478,3.1
201301,CIC,EJA,8.0,3.1
201301,CIC,SKW,8.1,3.1
201301,CID,AAY,8.7,3.9
201301,CID,ALL_FLTS,9.123814328960647,4.0610337972167
201301,CID,AMF,8.7,3.9
201301,CID,ASQ,8.7,3.9
201301,CID,CHQ,8.7,3.9
201301,CID,CYO,8.7,3.9
201301,CID,DAL,8.7,3.9
201301,CID,DCM,8.7,3.9
201301,CID,EGF,9.1,4.3
201301,CID,EJA,8.7,3.9
201301,CID,EJM,8.7,3.9
201301,CID,FDX,8.7,3.9
201301,CID,FFT,8.7,3.9
201301,CID,FLG,10.3,4.1
201301,CID,GJS,8.7,3.9
201301,CID,GTH,8.7,3.9
201301,CID,IRO,8.7,3.9
201301,CID,LXJ,8.7,3.9
201301,CID,MTN,8.7,3.9
201301,CID,NSH,8.7,3.9
201301,CID,OPT,8.7,3.9
201301,CID,RPA,8.7,3.9
201301,CID,SCX,8.7,3.9
201301,CID,SKW,9.1,4.5
201301,CID,TCF,8.7,3.9
201301,CID,UPS,8.7,3.9
201301,CIU,ALL_FLTS,11.3,5.2
201301,CIU,FLG,11.3,5.2
201301,CKB,AJI,11.3,5.2
201301,CKB,ALL_FLTS,11.3,5.2
201301,CKB,ASH,11.3,5.2
201301,CKB,ASQ,11.3,5.2
201301,CKB,DAL,11.3,5.2
201301,CKB,EJA,11.3,5.2
201301,CKB,FLG,11.3,5.2
201301,CKB,JIA,11.3,5.2
201301,CKB,LXJ,11.3,5.2
201301,CKB,SIL,11.3,5.2
201301,CKB,SWQ,11.3,5.2
201301,CKM,ALL_FLTS,11.3,5.2
201301,CKM,OPT,11.3,5.2
201301,CLE,AAL,10.3,5.0
201301,CLE,ALL_FLTS,11.093782070630848,5.155269922879177
201301,CLE,ASH,13.4,5.5
201301,CLE,ASQ,10.3,5.0
201301,CLE,AWI,10.3,5.0
201301,CLE,BSK,10.3,5.0
201301,CLE,CHQ,10.3,5.0
201301,CLE,CNS,10.3,5.0
201301,CLE,CPZ,10.3,5.0
201301,CLE,CTL,10.3,5.0
201301,CLE,DAL,10.3,5.0
201301,CLE,DOW,10.3,5.0
201301,CLE,ECJ,10.3,5.0
201301,CLE,EGF,12.9,4.9
201301,CLE,EJA,10.3,5.0
201301,CLE,EJM,10.3,5.0
201301,CLE,ELJ,10.3,5.0
201301,CLE,EMD,10.3,5.0
201301,CLE,FDX,10.9,6.4
201301,CLE,FFT,10.3,5.0
201301,CLE,FIV,10.3,5.0
201301,CLE,FLG,15.6,5.9
201301,CLE,GAJ,10.3,5.0
201301,CLE,HRC,10.3,5.0
201301,CLE,IFL,10.3,5.0
201301,CLE,IRO,10.3,5.0
201301,CLE,JIA,10.3,5.0
201301,CLE,JZA,10.3,5.0
201301,CLE,KFS,10.3,5.0
201301,CLE,LJY,10.3,5.0
201301,CLE,LOF,10.3,5.0
201301,CLE,LXJ,10.3,5.0
201301,CLE,MTN,10.3,5.0
201301,CLE,OPT,10.3,5.0
201301,CLE,PAT,10.3,5.0
201301,CLE,PMM,10.3,5.0
201301,CLE,PWA,10.3,5.0
201301,CLE,RAX,10.3,5.0
201301,CLE,RBY,10.3,5.0
201301,CLE,RPA,10.3,5.0
201301,CLE,RSP,10.3,5.0
201301,CLE,RVJ,10.3,5.0
201301,CLE,SIL,10.3,5.0
201301,CLE,SKW,11.5,5.8
201301,CLE,SPA,10.3,5.0
201301,CLE,SRY,10.3,5.0
201301,CLE,SWA,9.4,4.6
201301,CLE,SWQ,10.3,5.0
201301,CLE,TKM,10.3,5.0
201301,CLE,UAL,13.3,5.7
201301,CLE,UCA,10.3,5.0
201301,CLE,UPS,10.3,5.0
201301,CLE,USA,10.3,5.0
201301,CLE,VNR,10.3,5.0
201301,CLL,AJI,6.8,3.6
201301,CLL,ALL_FLTS,6.660240963855422,3.416600790513834
201301,CLL,ASQ,6.8,3.6
201301,CLL,BVN,6.8,3.6
201301,CLL,CAP,6.8,3.6
201301,CLL,DCM,6.8,3.6
201301,CLL,EGF,6.5,3.2
201301,CLL,EJA,6.8,3.6
201301,CLL,FLG,6.8,3.6
201301,CLL,NSH,6.8,3.6
201301,CLL,RJE,6.8,3.6
201301,CLL,SBE,6.8,3.6
201301,CLL,VNR,6.8,3.6
201301,CLM,ALL_FLTS,11.3,5.2
201301,CLM,CFS,11.3,5.2
201301,CLT,AAL,11.6,5.1
201301,CLT,ALL_FLTS,12.865059734926264,5.273025823353294
201301,CLT,AMF,12.6,5.4
201301,CLT,ASH,14.6,6.6
201301,CLT,ASQ,12.6,5.4
201301,CLT,ASZ,12.6,5.4
201301,CLT,AWI,12.6,5.4
201301,CLT,BAD,12.6,5.4
201301,CLT,BJS,12.6,5.4
201301,CLT,BSK,12.6,5.4
201301,CLT,CHQ,12.6,5.4
201301,CLT,CNS,12.6,5.4
201301,CLT,CPZ,12.6,5.4
201301,CLT,CXP,12.6,5.4
201301,CLT,DAL,18.3,5.9
201301,CLT,DCM,12.6,5.4
201301,CLT,DLH,12.6,5.4
201301,CLT,EDG,12.6,5.4
201301,CLT,EGF,13.5,4.3
201301,CLT,EJA,12.6,5.4
201301,CLT,EJM,12.6,5.4
201301,CLT,ELJ,12.6,5.4
201301,CLT,FDX,10.5,5.0
201301,CLT,FIV,12.6,5.4
201301,CLT,FJS,12.6,5.4
201301,CLT,FLG,12.6,5.4
201301,CLT,FLX,12.6,5.4
201301,CLT,FWK,12.6,5.4
201301,CLT,GAJ,12.6,5.4
201301,CLT,GJS,12.6,5.4
201301,CLT,GTH,12.6,5.4
201301,CLT,GTW,12.6,5.4
201301,CLT,HPJ,12.6,5.4
201301,CLT,IMG,12.6,5.4
